GEOID,Percent low income,Margin of Error,Lower bound,Upper bound,Designation Change
340010101012,0.1932938856015779,0.1279536998270601,0.0653401857745178,0.3212475854286379,1
340010101013,0.0749464668094219,0.1032546524628699,-0.028308185653448,0.1782011192722918,1
340010101014,0.2033582089552238,0.1577824745326483,0.0455757344225755,0.3611406834878721,3
340010101021,0.0973913043478259,0.0757576094339485,0.0216336949138774,0.1731489137817744,1
340010101022,0.2869318181818182,0.2321349628779433,0.0547968553038748,0.5190667810597615,3
340010101023,0.1451942740286298,0.0879083556731533,0.0572859183554765,0.2331026297017831,1
340010101041,0.127348643006263,0.1054521710057053,0.0218964720005577,0.2328008140119682,1
340010101042,0.2205387205387206,0.0877724400699261,0.1327662804687945,0.3083111606086467,1
340010101051,0.2359154929577465,0.1065960272587553,0.1293194656989912,0.3425115202165018,1
340010101052,0.5578034682080926,0.1935043335526921,0.3642991346554005,0.7513078017607846,2
340010101053,0.2110481586402266,0.1391758219798999,0.0718723366603267,0.3502239806201265,3
340010102001,0.2476722532588454,0.1752238949320289,0.0724483583268165,0.4228961481908743,3
340010102002,0.1838235294117647,0.1517784562269539,0.0320450731848107,0.3356019856387185,1
340010102003,0.4164037854889589,0.2558466545581437,0.1605571309308152,0.6722504400471025,4
340010102004,0.0561542824730572,0.0970739636049815,-0.0409196811319243,0.1532282460780387,1
340010102005,0.0,0.0,0.0,0.0,1
340010103001,0.2767722473604826,0.1598477731804115,0.1169244741800711,0.4366200205408941,3
340010103002,0.3118811881188119,0.11074059065369,0.2011405974651218,0.4226217787725019,3
340010104011,0.1809523809523809,0.1266514025687533,0.0543009783836276,0.3076037835211341,1
340010104012,0.0960361798350624,0.078630499336739,0.0174056804983233,0.1746666791718014,1
340010104013,0.3109843081312411,0.1977195346267098,0.1132647735045313,0.5087038427579509,3
340010104031,0.0466867469879518,0.0631717964496577,-0.0164850494617059,0.1098585434376095,1
340010104032,0.3431827775432672,0.2232905659885574,0.1198922115547098,0.5664733435318245,3
340010104033,0.2592010771992818,0.1772317374726071,0.0819693397266747,0.4364328146718889,3
340010105011,0.2726045883940621,0.1385175628954026,0.1340870254986595,0.4111221512894647,3
340010105012,0.0516129032258063,0.0286762304349399,0.0229366727908664,0.0802891336607461,1
340010105013,0.1296405421331762,0.0772914312049607,0.0523491109282154,0.2069319733381369,1
340010105014,0.0567893401015228,0.0410930066504473,0.0156963334510754,0.0978823467519701,1
340010105031,0.3006833712984055,0.202793007203785,0.0978903640946205,0.5034763785021905,3
340010105032,0.2107809260539046,0.2426518873585095,-0.0318709613046049,0.4534328134124141,3
340010105033,0.4305722288915566,0.1880099555933611,0.2425622732981955,0.6185821844849178,4
340010105034,0.0798630918425555,0.0520387108824671,0.0278243809600883,0.1319018027250226,1
340010105051,0.1433021806853582,0.1435862245670689,-0.0002840438817107,0.2868884052524271,1
340010105052,0.2706078268109908,0.1170993562910509,0.1535084705199399,0.3877071831020417,3
340010105061,0.2550258472142447,0.2496382407419724,0.0053876064722722,0.5046640879562171,3
340010105062,0.1312910284463895,0.0898169858714541,0.0414740425749354,0.2211080143178436,1
340010105063,0.115485564304462,0.0693719849242858,0.0461135793801762,0.1848575492287478,1
340010106001,0.2528032619775738,0.1540626923928119,0.0987405695847619,0.4068659543703857,3
340010106002,0.2602644398051495,0.1227380702367431,0.1375263695684064,0.3830025100418926,3
340010106003,0.3195219123505975,0.1935063776380671,0.1260155347125304,0.5130282899886647,3
340010106004,0.7146974063400577,0.1933497979901508,0.5213476083499069,0.9080472043302086,2
340010107001,0.0136054421768707,0.0228685327159983,-0.0092630905391276,0.036473974892869,1
340010107002,0.0857329842931937,0.0744080532756955,0.0113249310174982,0.1601410375688892,1
340010107003,0.2919418758256275,0.177136691032969,0.1148051847926584,0.4690785668585965,3
340010107004,0.2031746031746032,0.1347245250169324,0.0684500781576707,0.3378991281915356,1
340010108001,0.3487858719646799,0.2164556592329566,0.1323302127317233,0.5652415311976365,3
340010108002,0.2979002624671916,0.2172998532337737,0.0806004092334178,0.5152001157009654,3
340010109001,0.2352512745812089,0.1740675455746704,0.0611837290065384,0.4093188201558793,3
340010109002,0.2222685571309424,0.181920005626197,0.0403485515047453,0.4041885627571394,3
340010109003,0.2607160867372667,0.1086157384108322,0.1521003483264345,0.3693318251480989,3
340010110001,0.2350142721217888,0.1604025279758702,0.0746117441459185,0.395416800097659,3
340010110002,0.1406605922551252,0.0589687949474852,0.08169179730764,0.1996293872026104,1
340010111001,0.1234347048300537,0.150920884806496,-0.0274861799764422,0.2743555896365497,1
340010111002,0.3492537313432836,0.1616644565833893,0.1875892747598943,0.5109181879266729,3
340010111003,0.1783840503672612,0.1350292621767114,0.0433547881905498,0.3134133125439726,1
340010112011,0.1584875301689461,0.0666925036005834,0.0917950265683626,0.2251800337695295,1
340010112012,0.1811023622047244,0.1073062169507603,0.0737961452539641,0.2884085791554847,1
340010112021,0.0221336874723327,0.0231412938353305,-0.0010076063629977,0.0452749813076632,1
340010112022,0.3217391304347826,0.1615925096157743,0.1601466208190083,0.4833316400505568,3
340010112023,0.236281179138322,0.1469979516384051,0.0892832274999169,0.3832791307767271,3
340010112024,0.44295729764181,0.1480920580675072,0.2948652395743028,0.5910493557093173,4
340010113001,0.232824427480916,0.1729722211552023,0.0598522063257137,0.4057966486361183,3
340010113002,0.2314758113900795,0.1243701518580057,0.1071056595320738,0.3558459632480852,3
340010113003,0.1658726721524469,0.0709187488883453,0.0949539232641015,0.2367914210407922,1
340010114011,0.1315929675013318,0.0659503322409853,0.0656426352603464,0.1975432997423171,1
340010114012,0.3460620525059665,0.2328678828127815,0.1131941696931849,0.578929935318748,3
340010114013,0.1943127962085308,0.1599300056219086,0.0343827905866222,0.3542428018304394,3
340010114031,0.1228836701256144,0.1162502415504606,0.0066334285751537,0.239133911676075,1
340010114032,0.3843730308758664,0.1523249510050803,0.232048079870786,0.5366979818809468,4
340010114033,0.0252100840336135,0.0489731426413285,-0.023763058607715,0.074183226674942,1
340010114041,0.2545155993431856,0.1994156481388552,0.0550999512043303,0.4539312474820408,3
340010114042,0.100359856057577,0.0722141704961295,0.0281456855614474,0.1725740265537065,1
340010114043,0.121115732811353,0.0696346526920952,0.0514810801192578,0.1907503855034482,1
340010114044,0.2663408674404398,0.1277395965304179,0.1386012709100219,0.3940804639708576,3
340010115001,0.0386266094420599,0.0492139666374479,-0.0105873571953879,0.0878405760795077,1
340010115002,0.1642910727681921,0.1388262006141254,0.0254648721540667,0.3031172733823175,1
340010115003,0.2483629560336763,0.2065479777600545,0.0418149782736217,0.4549109337937308,3
340010116001,0.1662796098467255,0.0871878321331279,0.0790917777135975,0.2534674419798534,1
340010116002,0.3802345058626466,0.1420589866747642,0.2381755191878824,0.5222934925374108,4
340010116003,0.089639115250291,0.0484559913077947,0.0411831239424963,0.1380951065580857,1
340010117021,0.3780096308186196,0.1869735707885752,0.1910360600300444,0.5649832016071948,4
340010117022,0.4163742690058479,0.1387444985469777,0.2776297704588701,0.5551187675528256,4
340010117031,0.1550218340611353,0.1425387128678942,0.012483121193241,0.2975605469290295,1
340010117032,0.3502262443438914,0.134202571833743,0.2160236725101483,0.4844288161776344,4
340010117033,0.3812038014783526,0.2647687603084626,0.11643504116989,0.6459725617868152,4
340010117041,0.3053235908141962,0.1676889233944308,0.1376346674197653,0.473012514208627,3
340010117042,0.533901588531577,0.2176907615002764,0.3162108270313006,0.7515923500318533,4
340010118031,0.2750865051903114,0.2254012984287449,0.0496852067615665,0.5004878036190563,3
340010118032,0.5486891385767791,0.1109288462937123,0.4377602922830668,0.6596179848704915,2
340010118033,0.1040235525024534,0.1047916473683178,-0.0007680948658643,0.2088151998707711,1
340010118041,0.2327044025157232,0.1560952029575134,0.0766091995582098,0.3887996054732365,3
340010118042,0.1889460154241645,0.1721276071171477,0.0168184083070168,0.3610736225413122,3
340010118043,0.1189483808913113,0.0991927982367711,0.0197555826545401,0.2181411791280824,1
340010118051,0.1327967806841046,0.067083026639923,0.0657137540441816,0.1998798073240276,1
340010118061,0.1437246963562752,0.1313908068413579,0.0123338895149172,0.2751155031976331,1
340010118062,0.2194480946123521,0.2018000543809822,0.0176480402313699,0.4212481489933343,3
340010118063,0.0317959468902864,0.0451218010992036,-0.0133258542089172,0.07691774798949,1
340010118071,0.0982694684796043,0.1066167254016042,-0.0083472569219999,0.2048861938812085,1
340010118072,0.1917219836001562,0.2117650317711379,-0.0200430481709817,0.403487015371294,3
340010118073,0.1157311157311157,0.0999434403203704,0.0157876754107453,0.2156745560514861,1
340010118081,0.2483429076447194,0.248272373885818,7.053375890139768e-05,0.4966152815305373,3
340010118082,0.1621790857858485,0.1413862314712192,0.0207928543146292,0.3035653172570677,1
340010119011,0.7409305993690851,0.2106922242278001,0.530238375141285,0.9516228235968852,2
340010119012,0.3470209339774557,0.2838609699229248,0.0631599640545308,0.6308819039003806,3
340010119021,0.4041193181818182,0.1983096131050938,0.2058097050767244,0.602428931286912,4
340010119022,0.618437900128041,0.1159582144844436,0.5024796856435974,0.7343961146124847,2
340010120001,0.4892840857273142,0.1621417031030126,0.3271423826243016,0.6514257888303268,4
340010120002,0.6243119266055046,0.2204884473026121,0.4038234793028925,0.8448003739081167,2
340010121001,0.4612462006079028,0.1509315663287072,0.3103146342791956,0.61217776693661,4
340010121002,0.7111426543647978,0.1697322990952422,0.5414103552695556,0.8808749534600401,2
340010122001,0.5679096818337326,0.1913256685153239,0.3765840133184087,0.7592353503490565,2
340010122002,0.45565749235474,0.1592935657544818,0.2963639266002582,0.6149510581092218,4
340010122003,0.2368231046931408,0.134273257266814,0.1025498474263268,0.3710963619599547,3
340010123021,0.0344666977177455,0.0286409483247888,0.0058257493929567,0.0631076460425343,1
340010123022,0.2631578947368421,0.1280362213649441,0.1351216733718979,0.3911941161017862,3
340010124011,0.1882229232386961,0.1258193929976773,0.0624035302410188,0.3140423162363734,1
340010124012,0.1013268998793727,0.0582860700759311,0.0430408298034416,0.1596129699553038,1
340010124021,0.1056793673616103,0.0627865288728651,0.0428928384887452,0.1684658962344754,1
340010124022,0.0486223662884928,0.0543804512146795,-0.0057580849261867,0.1030028175031723,1
340010125011,0.053394858272907,0.0270253945297931,0.0263694637431139,0.0804202528027001,1
340010125012,0.051063829787234,0.0382465535014865,0.0128172762857474,0.0893103832887205,1
340010125021,0.1802002224694104,0.1158570507251745,0.0643431717442358,0.2960572731945849,1
340010125022,0.0428954423592493,0.0444057818200289,-0.0015103394607795,0.0873012241792782,1
340010126021,0.0722379603399432,0.0527487483778036,0.0194892119621396,0.1249867087177468,1
340010127011,0.2885154061624649,0.1440376473563487,0.1444777588061162,0.4325530535188135,3
340010127012,0.174852652259332,0.1849727730274156,-0.0101201207680836,0.3598254252867476,3
340010127013,0.2439446366782006,0.1161826636856169,0.1277619729925836,0.3601273003638175,3
340010127021,0.3142857142857143,0.1321019173194024,0.1821837969663118,0.4463876316051167,3
340010128011,0.5516093229744727,0.1447785446446116,0.4068307783298611,0.6963878676190843,2
340010128012,0.3417721518987342,0.1410867667497465,0.2006853851489877,0.4828589186484807,3
340010128021,0.2995475113122172,0.1354296489159183,0.1641178623962988,0.4349771602281355,3
340010128022,0.3056603773584906,0.1494324497707989,0.1562279275876917,0.4550928271292895,3
340010130001,0.0368,0.0459745867659061,-0.0091745867659061,0.0827745867659061,1
340010130002,0.2459016393442623,0.2358066756304231,0.0100949637138391,0.4817083149746853,3
340010130003,0.1663442940038685,0.1115852160314711,0.0547590779723973,0.2779295100353396,1
340010130004,0.0886524822695036,0.0807370814662557,0.0079154008032479,0.1693895637357593,1
340010131011,0.0567164179104477,0.0420853585075434,0.0146310594029043,0.0988017764179911,1
340010131021,0.1420118343195265,0.1069278725453356,0.0350839617741908,0.2489397068648621,1
340010131022,0.192200557103064,0.121034958251177,0.071165598851887,0.313235515354241,1
340010131023,0.2815126050420168,0.1318253982474136,0.1496872067946032,0.4133380032894304,3
340010132011,0.317766497461929,0.2287385032500495,0.0890279942118794,0.5465050007119785,3
340010132012,0.1061093247588425,0.088129282187078,0.0179800425717645,0.1942386069459205,1
340010132013,0.4598930481283422,0.1923702288611654,0.2675228192671768,0.6522632769895076,4
340010132021,0.2190721649484536,0.1467677869632895,0.0723043779851641,0.3658399519117431,3
340010132022,0.3107546048722519,0.1351919465896671,0.1755626582825848,0.445946551461919,3
340010133011,0.1170774647887323,0.0579867329317257,0.0590907318570065,0.175064197720458,1
340010133012,0.2258064516129032,0.1828015692268883,0.0430048823860148,0.4086080208397915,3
340010133013,0.2272727272727273,0.2151437842210848,0.0121289430516424,0.4424165114938121,3
340010133021,0.2359855334538878,0.1340080686659907,0.1019774647878971,0.3699936021198785,3
340010133022,0.2019572953736654,0.1289213525719328,0.0730359428017326,0.3308786479455982,1
340010133023,0.3111888111888111,0.3197681259163088,-0.0085793147274977,0.6309569371051199,3
340010135001,0.0876934414148857,0.1196766925507447,-0.0319832511358589,0.2073701339656304,1
340010135002,0.1709923664122137,0.0755172172766048,0.0954751491356088,0.2465095836888184,1
340010135003,0.1187800963081862,0.1466819423274867,-0.0279018460193004,0.2654620386356728,1
340019834001,0.4399999999999999,0.4849053652542906,-0.0449053652542907,0.9249053652542903,4
340030010011,0.1083707025411061,0.1053757415312679,0.0029949610098382,0.213746444072374,1
340030010012,0.0,0.0,0.0,0.0,1
340030010013,0.0601357904946652,0.0730707649291516,-0.0129349744344864,0.1332065554238168,1
340030010021,0.0081047381546134,0.0148216602384042,-0.0067169220837907,0.0229263983930175,1
340030010022,0.0729111229377328,0.0535477181940168,0.019363404743716,0.1264588411317496,1
340030021001,0.0619684082624544,0.0622473225184811,-0.0002789142560266,0.1242157307809355,1
340030021002,0.0686900958466452,0.0423876357341437,0.0263024601125015,0.1110777315807889,1
340030022001,0.0846197827329904,0.066982240085956,0.0176375426470343,0.1516020228189464,1
340030022002,0.2503782148260212,0.11388656080955,0.1364916540164711,0.3642647756355712,3
340030022003,0.0268817204301076,0.0347551694327955,-0.0078734490026879,0.0616368898629031,1
340030022004,0.0031695721077655,0.0055896634195071,-0.0024200913117416,0.0087592355272726,1
340030023001,0.1307955100048804,0.0601853118950534,0.070610198109827,0.1909808218999338,1
340030023002,0.0450250138966091,0.0624645511226378,-0.0174395372260287,0.1074895650192469,1
340030023003,0.0860280658938376,0.0484632832428619,0.0375647826509757,0.1344913491366995,1
340030031001,0.0412486064659978,0.0506540547945647,-0.0094054483285669,0.0919026612605625,1
340030031002,0.0483870967741936,0.0693952529162279,-0.0210081561420343,0.1177823496904215,1
340030031003,0.0396946564885496,0.0405192460864738,-0.0008245895979242,0.0802139025750234,1
340030031004,0.1744360902255639,0.1343998284347765,0.0400362617907874,0.3088359186603404,1
340030031005,0.0771084337349398,0.0797303547811652,-0.0026219210462254,0.156838788516105,1
340030032001,0.0546218487394958,0.0536002672848116,0.0010215814546842,0.1082221160243074,1
340030032002,0.2957474226804123,0.1850914732543278,0.1106559494260845,0.4808388959347401,3
340030032003,0.2030612244897959,0.1728701169615209,0.030191107528275,0.3759313414513168,3
340030032004,0.1103581800580832,0.0924184754472373,0.0179397046108459,0.2027766555053205,1
340030032005,0.2136986301369863,0.1699186324671647,0.0437799976698216,0.383617262604151,3
340030033001,0.0546786922209695,0.0742850287278412,-0.0196063365068717,0.1289637209488107,1
340030033002,0.1657534246575343,0.2308570453286212,-0.0651036206710869,0.3966104699861554,3
340030033003,0.1369334619093539,0.1544346267349479,-0.0175011648255939,0.2913680886443018,1
340030033004,0.1576846307385229,0.1810163455163584,-0.0233317147778354,0.3387009762548812,1
340030033005,0.0491400491400492,0.0612160231697137,-0.0120759740296645,0.1103560723097629,1
340030033006,0.188118811881188,0.1644719559685576,0.0236468559126304,0.3525907678497456,3
340030034011,0.2168441432720232,0.1501441349515602,0.066700008320463,0.3669882782235834,3
340030034012,0.1050279329608938,0.1205384473122322,-0.0155105143513384,0.225566380273126,1
340030034021,0.1848484848484848,0.1557753015140248,0.0290731833344599,0.3406237863625095,1
340030034022,0.0483660130718955,0.0355385980017063,0.0128274150701892,0.0839046110736018,1
340030034023,0.0279379157427938,0.032402430172556,-0.0044645144297622,0.0603403459153498,1
340030035001,0.1181318681318681,0.1070951361123302,0.0110367320195379,0.2252270042441982,1
340030035002,0.6970748636588995,0.1079999785694337,0.5890748850894658,0.8050748422283331,2
340030035003,0.2658227848101265,0.2300955957623822,0.0357271890477443,0.4959183805725087,3
340030040011,0.2257534246575342,0.145173798598453,0.0805796260590812,0.3709272232559872,3
340030040012,0.1850159890360895,0.1384786938926566,0.0465372951434329,0.3234946829287461,1
340030040021,0.2603110209601081,0.2628033803438028,-0.0024923593836946,0.5231144013039108,3
340030040022,0.385640266469282,0.176113933737711,0.209526332731571,0.5617542002069931,4
340030040023,0.1617283950617284,0.1475480552137587,0.0141803398479697,0.3092764502754871,1
340030040024,0.0562060889929741,0.0471617570361609,0.0090443319568132,0.103367846029135,1
340030050001,0.1601369341955115,0.1483007361871071,0.0118361980084044,0.3084376703826186,1
340030050002,0.1028880866425993,0.0994820383943441,0.0034060482482552,0.2023701250369434,1
340030050003,0.221347331583552,0.2256539470920678,-0.0043066155085157,0.4470012786756198,3
340030050004,0.3649906890130353,0.2782588164334998,0.0867318725795354,0.643249505446535,4
340030050005,0.1957671957671958,0.220904893547649,-0.0251376977804531,0.4166720893148448,3
340030061011,0.0309892729439807,0.0411999757092662,-0.0102107027652855,0.0721892486532469,1
340030061012,0.3208453410182517,0.155984662865214,0.1648606781530376,0.4768300038834657,3
340030061013,0.2807971014492754,0.2553854315059824,0.0254116699432929,0.5361825329552579,3
340030061014,0.1236786469344608,0.1288855007755099,-0.005206853841049,0.2525641477099707,1
340030061021,0.0502408809359944,0.0510914273963351,-0.0008505464603406,0.1013323083323295,1
340030061022,0.2365339578454333,0.198561335017647,0.0379726228277862,0.4350952928630803,3
340030061023,0.2844990548204159,0.1540473157209268,0.130451739099489,0.4385463705413427,3
340030062011,0.1710748452447945,0.1555004042758805,0.015574440968914,0.3265752495206749,1
340030062012,0.0397111913357399,0.0408128413683752,-0.0011016500326352,0.0805240327041151,1
340030062013,0.5156838143036386,0.2153951660566225,0.3002886482470161,0.7310789803602611,4
340030062014,0.0326876513317192,0.0370574536548547,-0.0043698023231355,0.0697451049865739,1
340030062021,0.0691168403730115,0.0651104121606714,0.00400642821234,0.1342272525336829,1
340030062022,0.0212765957446807,0.0260475740424602,-0.0047709782977794,0.0473241697871409,1
340030062023,0.0560949298813375,0.0643241826104161,-0.0082292527290786,0.1204191124917536,1
340030062024,0.0417827298050139,0.0545393078276921,-0.0127565780226781,0.096322037632706,1
340030063011,0.429777436684574,0.2209459616718877,0.2088314750126863,0.6507233983564618,4
340030063012,0.2520958083832335,0.1907317376559038,0.0613640707273296,0.4428275460391372,3
340030063013,0.4994635193133047,0.2736654905356094,0.2257980287776952,0.7731290098489141,4
340030063021,0.1308980213089802,0.1591774539005028,-0.0282794325915226,0.290075475209483,1
340030063022,0.3512569832402235,0.1970619764340701,0.1541950068061533,0.5483189596742936,4
340030063023,0.0188866799204772,0.0318200260291096,-0.0129333461086323,0.0507067059495868,1
340030063024,0.6612021857923498,0.1736727931923035,0.4875293926000463,0.8348749789846532,2
340030070011,0.0223809523809523,0.0291804570008441,-0.0067995046198917,0.0515614093817964,1
340030070012,0.1636452719255267,0.1140228816963119,0.0496223902292147,0.2776681536218386,1
340030070021,0.0889235569422776,0.1088354858871043,-0.0199119289448267,0.1977590428293819,1
340030070022,0.2201222901612006,0.1781176252083126,0.042004664952888,0.3982399153695132,3
340030070023,0.0898598516075843,0.0544737423406372,0.0353861092669471,0.1443335939482215,1
340030070024,0.0145137880986936,0.0216843631698831,-0.0071705750711894,0.0361981512685767,1
340030080011,0.0552871712292002,0.0581979915836418,-0.0029108203544416,0.1134851628128419,1
340030080012,0.0840867992766728,0.0873723878315235,-0.0032855885548506,0.1714591871081963,1
340030080013,0.0386052303860523,0.046650079537039,-0.0080448491509867,0.0852553099230913,1
340030080021,0.2103286384976526,0.1632889445640554,0.0470396939335971,0.373617583061708,3
340030080022,0.0486842105263157,0.0642975167641753,-0.0156133062378596,0.112981727290491,1
340030080023,0.1778023191606846,0.1864374521124924,-0.0086351329518078,0.3642397712731769,3
340030091001,0.0374898125509371,0.0505064843314056,-0.0130166717804685,0.0879962968823427,1
340030091002,0.0311674590596936,0.0298106524091928,0.0013568066505007,0.0609781114688864,1
340030091003,0.0124826629680999,0.0209370227551835,-0.0084543597870835,0.0334196857232833,1
340030091004,0.0,0.0,0.0,0.0,1
340030092001,0.0241080038572806,0.0233726100723221,0.0007353937849584,0.0474806139296027,1
340030092002,0.160865475070555,0.111188653020671,0.0496768220498839,0.272054128091226,1
340030092003,0.070048309178744,0.0822519468249899,-0.0122036376462459,0.1523002560037339,1
340030101001,0.0121951219512196,0.0230381737893068,-0.0108430518380872,0.0352332957405264,1
340030101002,0.1160639192598822,0.1353621566283082,-0.0192982373684259,0.2514260758881904,1
340030101003,0.1698113207547169,0.2405420840490876,-0.0707307632943707,0.4103534048038045,3
340030101004,0.0052424639580603,0.0103579171583798,-0.0051154532003195,0.0156003811164401,1
340030101005,0.1946022727272727,0.2296742470452019,-0.0350719743179291,0.4242765197724746,3
340030101006,0.0788912579957356,0.1312747045637729,-0.0523834465680373,0.2101659625595085,1
340030101007,0.272020725388601,0.2550109637914196,0.0170097615971814,0.5270316891800206,3
340030102001,0.0787878787878788,0.0573527554188159,0.0214351233690629,0.1361406342066947,1
340030102002,0.076657458563536,0.0691972521442367,0.0074602064192992,0.1458547107077727,1
340030102003,0.1945054945054944,0.2279463123957652,-0.0334408178902708,0.4224518069012596,3
340030102004,0.0130505709624796,0.019746479083813,-0.0066959081213333,0.0327970500462926,1
340030102005,0.0611940298507464,0.0601698719379633,0.0010241579127831,0.1213639017887097,1
340030103001,0.1831345826235093,0.2160430413354027,-0.0329084587118934,0.399177623958912,3
340030103002,0.3127177700348432,0.2808696072850651,0.031848162749778,0.5935873773199083,3
340030103003,0.015015015015015,0.0256645895007602,-0.0106495744857452,0.0406796045157751,1
340030103004,0.11005291005291,0.1604420357145544,-0.0503891256616444,0.2704949457674644,1
340030103005,0.0,0.0,0.0,0.0,1
340030103006,0.2635467980295566,0.3327730046140805,-0.0692262065845238,0.5963198026436372,3
340030103007,0.1093896713615023,0.1001125949551027,0.0092770764063995,0.209502266316605,1
340030111001,0.0369588173178457,0.0560167922355682,-0.0190579749177225,0.0929756095534139,1
340030111002,0.1863636363636364,0.1608787275719234,0.025484908791713,0.3472423639355598,1
340030111003,0.2875731945348081,0.2007182865036456,0.0868549080311625,0.4882914810384537,3
340030111004,0.3320505772402419,0.2072363496567279,0.1248142275835139,0.5392869268969698,3
340030112001,0.5939196525515744,0.2232340748228649,0.3706855777287095,0.8171537273744394,2
340030112002,0.0805369127516778,0.0792912623112004,0.0012456504404774,0.1598281750628782,1
340030112003,0.4171270718232044,0.1888782273647721,0.2282488444584323,0.6060052991879765,4
340030112004,0.5219033232628398,0.2305111536724858,0.291392169590354,0.7524144769353256,4
340030113001,0.3361702127659575,0.2108829754841295,0.125287237281828,0.547053188250087,3
340030113002,0.2668881506090809,0.1689411252743175,0.0979470253347633,0.4358292758833983,3
340030113003,0.0141093474426807,0.0242060709200443,-0.0100967234773636,0.038315418362725,1
340030113004,0.1822709163346613,0.1099451995915928,0.0723257167430685,0.292216115926254,1
340030114001,0.1604838709677419,0.1082625327196758,0.052221338248066,0.2687464036874177,1
340030114002,0.0441696113074203,0.0506145204922647,-0.0064449091848443,0.094784131799685,1
340030114003,0.1909039865244245,0.104810359712067,0.0860936268123575,0.2957143462364915,1
340030114004,0.1209039548022599,0.12167970638977,-0.0007757515875101,0.2425836611920299,1
340030114005,0.3298969072164949,0.2266659241265247,0.1032309830899702,0.5565628313430195,3
340030120011,0.2204585537918871,0.2261019913282958,-0.0056434375364086,0.4465605451201829,3
340030120012,0.1711491442542787,0.1889859436582837,-0.0178367994040049,0.3601350879125624,3
340030120013,0.3594961240310077,0.1619377198294637,0.197558404201544,0.5214338438604714,4
340030120014,0.2688866799204771,0.1425366445199604,0.1263500354005167,0.4114233244404375,3
340030120021,0.1782868525896414,0.1142735269658674,0.0640133256237739,0.2925603795555088,1
340030120022,0.1236702127659574,0.0882859492025798,0.0353842635633775,0.2119561619685372,1
340030120023,0.1613060428849902,0.0725108323266314,0.0887952105583588,0.2338168752116216,1
