GEOID,Percent low income,Margin of Error,Lower bound,Upper bound,Designation Change
340030522004,0.3756708407871199,0.280430399877572,0.0952404409095478,0.6561012406646919,4
340030544003,0.4545454545454546,0.598269074395813,-0.1437236198503584,1.0528145289412676,4
340030571022,0.3797752808988763,0.2443441595458141,0.1354311213530622,0.6241194404446904,4
340030572002,0.4369063772048847,0.1976988938347703,0.2392074833701143,0.634605271039655,4
340057001042,0.548854041013269,0.2048457189785412,0.3440083220347277,0.7536997599918102,4
340057004071,0.5207920792079208,0.2258287704776762,0.2949633087302446,0.746620849685597,4
340057004072,0.564185544768069,0.221373413952881,0.342812130815188,0.78555895872095,4
340057004073,0.4094395280235988,0.1636579940428075,0.2457815339807912,0.5730975220664063,4
340057004074,0.4091403699673558,0.3112326084521397,0.0979077615152161,0.7203729784194954,4
340057007021,0.3711229946524064,0.241562967541896,0.1295600271105104,0.6126859621943024,4
340057007032,0.4406354515050167,0.2065762146736202,0.2340592368313965,0.6472116661786369,4
340057010012,0.4982078853046595,0.1684412438018406,0.3297666415028188,0.6666491291065001,4
340057010013,0.4006410256410256,0.3654470983554083,0.0351939272856173,0.7660881239964339,4
340057010021,0.4203233256351039,0.2755067968415127,0.1448165287935912,0.6958301224766166,4
340057011053,0.3768823768823769,0.1968623204008929,0.180020056481484,0.5737446972832698,4
340057012041,0.3608903020667726,0.1706851730717845,0.1902051289949881,0.5315754751385571,4
340057013011,0.4505424377791959,0.1704322876977799,0.280110150081416,0.6209747254769757,4
340057013021,0.4024339068401175,0.1549452588829129,0.2474886479572045,0.5573791657230304,4
340057022061,0.3591867469879518,0.1231513109723753,0.2360354360155764,0.4823380579603271,4
340057022071,0.4254742547425474,0.1970251973187656,0.2284490574237818,0.622499452061313,4
340057022072,0.4119832791453786,0.1537887219284398,0.2581945572169388,0.5657720010738183,4
340057022102,0.4060389352403655,0.1921937278932925,0.213845207347073,0.598232663133658,4
340057026032,0.4368098159509203,0.2372384141976959,0.1995714017532243,0.6740482301486161,4
340057028042,0.3824561403508771,0.2338036852211905,0.1486524551296866,0.6162598255720676,4
340057028101,0.3879003558718861,0.2157501950873803,0.1721501607845058,0.6036505509592665,4
340057045003,0.4089526292916123,0.1493793062022748,0.2595733230893375,0.5583319354938872,4
340057046003,0.4656862745098039,0.2845621321895816,0.1811241423202222,0.7502484066993855,4
340076002001,0.5100965759438104,0.1746323739782888,0.3354642019655216,0.6847289499220992,4
340076004002,0.5300380228136883,0.2812096216419456,0.2488284011717427,0.8112476444556338,4
340076008002,0.4268774703557312,0.3391801378375677,0.0876973325181635,0.7660576081932988,4
340076010001,0.4014209591474245,0.2531214719340496,0.1482994872133748,0.654542431081474,4
340076010002,0.4102857142857142,0.2214919830822513,0.1887937312034629,0.6317776973679655,4
340076010004,0.4082914572864321,0.1907249451239243,0.2175665121625078,0.5990164024103564,4
340076011012,0.486730095142714,0.1605577537749353,0.3261723413677787,0.6472878489176492,4
340076011022,0.5204974666052511,0.234380881917065,0.2861165846881861,0.7548783485223161,4
340076011023,0.4874172185430463,0.2290060111899187,0.2584112073531276,0.716423229732965,4
340076011024,0.3911525029103608,0.3053934804298192,0.0857590224805416,0.6965459833401799,4
340076012003,0.5503978779840849,0.2246537029487303,0.3257441750353546,0.7750515809328152,4
340076012004,0.4407334643091027,0.2314834446309978,0.2092500196781049,0.6722169089401004,4
340076014002,0.5608011444921317,0.3578552646373006,0.2029458798548311,0.9186564091294322,4
340076014003,0.3918791312559018,0.2551968194189594,0.1366823118369424,0.6470759506748611,4
340076014004,0.5333333333333333,0.2420992243015762,0.2912341090317571,0.7754325576349095,4
340076015004,0.368836291913215,0.2818595405001685,0.0869767514130465,0.6506958324133835,4
340076016002,0.5674300254452926,0.2219064201914802,0.3455236052538124,0.7893364456367729,4
340076018001,0.4852135815991237,0.2023188397787247,0.282894741820399,0.6875324213778484,4
340076020005,0.5216952573158427,0.3087536478541556,0.212941609461687,0.8304489051699983,4
340076025032,0.4194792671166827,0.2130150034503983,0.2064642636662844,0.6324942705670811,4
340076025033,0.3636363636363636,0.1876728368655117,0.1759635267708519,0.5513092005018753,4
340076029022,0.4949811794228356,0.1536566499545564,0.3413245294682792,0.648637829377392,4
340076030012,0.5512341062079282,0.2659421560045455,0.2852919502033827,0.8171762622124737,4
340076030013,0.3526338702655638,0.1707984836646459,0.1818353866009179,0.5234323539302097,4
340076030024,0.4172862453531598,0.2460788285613746,0.1712074167917851,0.6633650739145344,4
340076031002,0.4542456718878813,0.3629994081328146,0.0912462637550666,0.8172450800206958,4
340076031003,0.3853564547206165,0.1789186991278842,0.2064377555927323,0.5642751538485007,4
340076032021,0.3633333333333333,0.1882305524551388,0.1751027808781944,0.5515638857884722,4
340076035074,0.3857142857142857,0.1510587122675124,0.2346555734467732,0.5367729979817981,4
340076037001,0.493099121706399,0.1918609638678489,0.3012381578385501,0.6849600855742479,4
340076041001,0.3866877971473851,0.1675350878803792,0.2191527092670059,0.5542228850277643,4
340076041002,0.4660858742999377,0.1337356969128869,0.3323501773870508,0.5998215712128245,4
340076051001,0.4482758620689655,0.183417762214241,0.2648580998547245,0.6316936242832065,4
340076053001,0.4517073170731707,0.1570771502252411,0.2946301668479296,0.6087844672984117,4
340076054002,0.4581861012956419,0.1944236849129541,0.2637624163826878,0.652609786208596,4
340076065001,0.4714086471408647,0.231477183711222,0.2399314634296427,0.7028858308520867,4
340076071001,0.3785310734463276,0.3793268144348591,-0.0007957409885315,0.7578578878811867,4
340076071003,0.36118363794604,0.1760396417721496,0.1851439961738904,0.5372232797181896,4
340076072002,0.4337485843714609,0.2028404657905979,0.230908118580863,0.6365890501620588,4
340076074011,0.3800947867298578,0.2054984252215451,0.1745963615083127,0.5855932119514029,4
340076077011,0.3654786862334032,0.2245668492600898,0.1409118369733134,0.590045535493493,4
340076077012,0.5984313725490196,0.3904914192284642,0.2079399533205553,0.9889227917774838,4
340076077013,0.4723618090452262,0.2653977438858703,0.2069640651593559,0.7377595529310965,4
340076077023,0.4204643164230438,0.1996626203820857,0.2208016960409581,0.6201269368051295,4
340076078012,0.4944013781223083,0.1992607473060707,0.2951406308162375,0.693662125428379,4
340076078014,0.3925287356321839,0.2737730191511707,0.1187557164810131,0.6663017547833545,4
340076078015,0.6022099447513813,0.2663527319723098,0.3358572127790715,0.8685626767236911,4
340076078021,0.3927157561361837,0.122450136748274,0.2702656193879097,0.5151658928844577,4
340076078022,0.3759791122715404,0.1605947502260643,0.2153843620454761,0.5365738624976046,4
340076080013,0.484181568088033,0.1918761301740068,0.2923054379140262,0.6760576982620398,4
340076083042,0.4346793349168646,0.202829574741878,0.2318497601749866,0.6375089096587426,4
340076084013,0.4136771300448431,0.1904336251434324,0.2232435049014106,0.6041107551882755,4
340076092042,0.487726787620064,0.2316958210348647,0.2560309665851993,0.7194226086549287,4
340076092043,0.41180086047941,0.1684542611273035,0.2433465993521065,0.5802551216067136,4
340076092072,0.3645173313455088,0.2028003017611278,0.161717029584381,0.5673176331066365,4
340076103001,0.5981308411214954,0.4469864869707056,0.1511443541507898,1.045117328092201,4
340076103002,0.5555555555555556,0.2259527287968737,0.3296028267586819,0.7815082843524292,4
340076103003,0.4752136752136752,0.1311201564470036,0.3440935187666716,0.6063338316606788,4
340076104002,0.5740072202166064,0.2308726949733063,0.3431345252433001,0.8048799151899128,4
340076104003,0.4844327176781002,0.1918704178284015,0.2925622998496987,0.6763031355065017,4
340076105004,0.4168310322156475,0.2287618506154563,0.1880691816001911,0.6455928828311038,4
340076106001,0.356839422259983,0.0881066139226197,0.2687328083373633,0.4449460361826027,4
340076108002,0.3767168083714846,0.173690745330884,0.2030260630406005,0.5504075537023686,4
340076110001,0.4317708333333333,0.2376366247548504,0.1941342085784829,0.6694074580881837,4
340076110003,0.4581893572909468,0.2079334658894134,0.2502558914015333,0.6661228231803602,4
340076115004,0.4927953890489913,0.2237021806848476,0.2690932083641437,0.7164975697338389,4
340090201022,0.5515789473684212,0.3313876590789871,0.220191288289434,0.8829666064474082,4
340090201024,0.4945652173913043,0.2099588265050921,0.2846063908862122,0.7045240438963964,4
340090211001,0.3590850237375917,0.1622944372187268,0.1967905865188649,0.5213794609563185,4
340090213004,0.4305555555555556,0.2552314007390842,0.1753241548164714,0.6857869562946397,4
340090214003,0.3840749414519906,0.2079073502416228,0.1761675912103678,0.5919822916936134,4
340090214004,0.453355155482815,0.2439386383319274,0.2094165171508876,0.6972937938147424,4
340090214006,0.6528066528066527,0.3426065698664467,0.310200082940206,0.9954132226730994,4
340090217023,0.4222539229671898,0.250225215174297,0.1720287077928927,0.6724791381414867,4
340090218031,0.4341590612777053,0.1524566035493825,0.2817024577283228,0.5866156648270878,4
340090218041,0.4250200481154771,0.2069746363634634,0.2180454117520137,0.6319946844789405,4
340090218043,0.4489593657086224,0.2433576655480111,0.2056017001606112,0.6923170312566335,4
340090220001,0.4435483870967742,0.2065479691717364,0.2370004179250378,0.6500963562685106,4
340090220002,0.5183823529411765,0.1750077810617645,0.343374571879412,0.693390134002941,4
340090220003,0.518918918918919,0.374798340228436,0.1441205786904829,0.893717259147355,4
340090221021,0.3736532810969637,0.200364969853117,0.1732883112438467,0.5740182509500807,4
340090221022,0.4316787506971555,0.161871888407063,0.2698068622900925,0.5935506391042185,4
340110102001,0.5152109911678115,0.1818591914508963,0.3333517997169152,0.6970701826187078,4
340110102002,0.4009042954031651,0.1549609010612773,0.2459433943418877,0.5558651964644423,4
340110102003,0.47820593809223,0.233079535125962,0.245126402966268,0.711285473218192,4
340110103011,0.4480369515011547,0.1440303989859459,0.3040065525152088,0.5920673504871006,4
340110104011,0.3765875207067918,0.0784895212823978,0.2980979994243939,0.4550770419891896,4
340110104012,0.4133828996282528,0.0818578741399371,0.3315250254883157,0.4952407737681899,4
340110106001,0.4386574074074074,0.1723943102612691,0.2662630971461383,0.6110517176686765,4
340110107011,0.555699481865285,0.2318372020265312,0.3238622798387537,0.7875366838918161,4
340110203012,0.4322647362978283,0.2466352639409013,0.185629472356927,0.6789000002387295,4
340110302002,0.3753637245392822,0.2449084302152843,0.1304552943239978,0.6202721547545664,4
340110302003,0.55,0.3862857651645464,0.1637142348354536,0.9362857651645464,4
340110303003,0.4314784053156146,0.1259866869627791,0.3054917183528355,0.5574650922783937,4
340110305011,0.3994011976047904,0.2287308414347164,0.170670356170074,0.6281320390395069,4
340110305022,0.4782608695652174,0.1742141918040957,0.3040466777611217,0.6524750613693131,4
340110403002,0.4194608809993425,0.1284618420971605,0.290999038902182,0.5479227230965029,4
340110405002,0.3936908517350157,0.3123933660921629,0.0812974856428528,0.7060842178271787,4
340110406021,0.5053191489361701,0.1563687258549278,0.3489504230812423,0.6616878747910979,4
340110407011,0.3825735718407386,0.1379150323739431,0.2446585394667955,0.5204886042146817,4
340110407012,0.3959780621572212,0.1591205353509542,0.236857526806267,0.5550985975081754,4
340110407021,0.3746498599439776,0.214587983205057,0.1600618767389205,0.5892378431490346,4
340110407022,0.4307692307692308,0.1843723582059196,0.2463968725633112,0.6151415889751504,4
340110408001,0.4824684431977559,0.2124154318506385,0.2700530113471174,0.6948838750483943,4
340110409012,0.4610005379236148,0.1798020644377057,0.2811984734859091,0.6408026023613205,4
340110409021,0.483433734939759,0.3914783499834745,0.0919553849562844,0.8749120849232335,4
340110409023,0.4355275022542831,0.1698671475513799,0.2656603547029031,0.605394649805663,4
340110409024,0.6152980877390326,0.3082622601370307,0.3070358276020019,0.9235603478760632,4
340110410012,0.3580712788259957,0.1695340557412113,0.1885372230847844,0.527605334567207,4
340110411011,0.4226519337016574,0.2407010193509859,0.1819509143506714,0.6633529530526433,4
340110411012,0.3582781456953642,0.1586284938788461,0.1996496518165181,0.5169066395742103,4
340110411021,0.4747838616714697,0.169211377082948,0.3055724845885217,0.6439952387544177,4
340130002002,0.5923344947735192,0.2532215550608067,0.3391129397127125,0.8455560498343259,4
340130004001,0.4703157894736842,0.1262743247388689,0.3440414647348153,0.5965901142125531,4
340130005001,0.5618345618345618,0.2419743724225406,0.3198601894120212,0.8038089342571024,4
340130005002,0.5091299677765844,0.1787159752523674,0.330413992524217,0.6878459430289517,4
340130006002,0.5353951890034364,0.2005188709039049,0.3348763180995315,0.7359140599073413,4
340130007001,0.53551912568306,0.2377669023685427,0.2977522233145173,0.7732860280516027,4
340130007003,0.5406824146981628,0.2624024249133965,0.2782799897847663,0.8030848396115593,4
340130007004,0.3711699164345403,0.1339096501207288,0.2372602663138114,0.5050795665552691,4
340130008001,0.4003281378178834,0.2229905549977211,0.1773375828201623,0.6233186928156045,4
340130008002,0.5307172724348665,0.2409753733345746,0.2897418991002919,0.7716926457694412,4
340130009003,0.3845265588914549,0.2755740249470955,0.1089525339443593,0.6601005838385503,4
340130010002,0.386873920552677,0.1717186037938129,0.2151553167588641,0.5585925243464899,4
340130014001,0.4308797127468582,0.1812271513915485,0.2496525613553097,0.6121068641384066,4
340130016002,0.6153846153846154,0.2766782596015208,0.3387063557830946,0.8920628749861362,4
340130017001,0.3532110091743119,0.1996417105315419,0.15356929864277,0.5528527197058538,4
340130017002,0.361851332398317,0.2171169833436119,0.1447343490547051,0.578968315741929,4
340130018002,0.3764450867052022,0.1414060520996206,0.2350390346055816,0.5178511388048228,4
340130020001,0.4653312788906009,0.3025809798027146,0.1627502990878863,0.7679122586933155,4
340130020002,0.4759979787771602,0.1705264195392555,0.3054715592379047,0.6465243983164157,4
340130020003,0.4446831364124597,0.2210472123094266,0.2236359241030331,0.6657303487218863,4
340130021003,0.4638124362895005,0.3122994277492208,0.1515130085402796,0.7761118640387212,4
340130021004,0.4499294781382228,0.2753021855817623,0.1746272925564605,0.7252316637199852,4
340130022021,0.4615384615384615,0.2507315778279628,0.2108068837104987,0.7122700393664243,4
340130022022,0.4261437908496732,0.2595123204499771,0.1666314703996961,0.6856561112996502,4
340130022023,0.470703125,0.2059125416606648,0.2647905833393352,0.6766156666606649,4
340130024002,0.4574036511156186,0.2584253554808547,0.1989782956347638,0.7158290065964733,4
340130024003,0.409025787965616,0.2469127929309821,0.1621129950346339,0.6559385808965981,4
340130025001,0.4393382352941176,0.1962875157420301,0.2430507195520874,0.6356257510361477,4
340130025002,0.4491959064327485,0.2854701972576171,0.1637257091751314,0.7346661036903656,4
340130025003,0.3504950495049505,0.2189868490832385,0.1315082004217119,0.569481898588189,4
340130035002,0.4355590062111801,0.2513548884231938,0.1842041177879863,0.6869138946343739,4
340130043001,0.4057692307692307,0.1670929267175279,0.2386763040517028,0.5728621574867586,4
340130043002,0.4510739856801909,0.201546602968091,0.2495273827120999,0.6526205886482819,4
340130044002,0.4708994708994709,0.2132092253453061,0.2576902455541647,0.684108696244777,4
340130045001,0.5549348230912476,0.3317306391501406,0.223204183941107,0.8866654622413883,4
340130045003,0.4920466595970307,0.2768565001970627,0.215190159399968,0.7689031597940934,4
340130047005,0.3551673944687045,0.2161722444319814,0.138995150036723,0.571339638900686,4
340130048011,0.4442396313364055,0.1548996429984644,0.289339988337941,0.5991392743348699,4
340130048012,0.5048543689320388,0.2137383432720559,0.2911160256599829,0.7185927122040947,4
340130048022,0.6549192364170338,0.3286455789736842,0.3262736574433496,0.983564815390718,4
340130048023,0.5786630654962863,0.2436843749587982,0.3349786905374881,0.8223474404550846,4
340130049001,0.4925,0.3379453501646844,0.1545546498353155,0.8304453501646845,4
340130050001,0.3941267387944358,0.1670154738230317,0.2271112649714041,0.5611422126174676,4
340130051001,0.4953488372093023,0.2181116036312509,0.2772372335780514,0.7134604408405532,4
340130052001,0.4811407543698252,0.2741105744563115,0.2070301799135137,0.7552513288261367,4
340130053002,0.4339774557165862,0.1656047369889208,0.2683727187276654,0.5995821927055069,4
340130066001,0.4893617021276596,0.2690123773375775,0.2203493247900821,0.7583740794652372,4
340130068003,0.4182389937106918,0.2174735303225306,0.2007654633881611,0.6357125240332224,4
340130069001,0.4057377049180327,0.1163115435906754,0.2894261613273572,0.522049248508708,4
340130071001,0.4688675302966987,0.1811602128209257,0.287707317475773,0.6500277431176245,4
340130071003,0.4611307420494699,0.2384233933384877,0.2227073487109822,0.6995541353879576,4
340130072002,0.4809619238476954,0.1956058149493668,0.2853561088983286,0.6765677387970622,4
340130074002,0.4314946619217081,0.0884028298717016,0.3430918320500065,0.5198974917934097,4
340130075012,0.6115702479338843,0.3366593690557941,0.2749108788780902,0.9482296169896784,4
340130075013,0.5071360608943862,0.2688305299354731,0.2383055309589131,0.7759665908298593,4
340130076002,0.4495268138801261,0.1832932385744856,0.2662335753056405,0.6328200524546117,4
340130077002,0.4316770186335403,0.1788129406439371,0.2528640779896032,0.6104899592774774,4
340130078001,0.4788937409024745,0.1822686158523085,0.296625125050166,0.661162356754783,4
340130078002,0.4944396920444824,0.1513741368184619,0.3430655552260205,0.6458138288629443,4
340130080002,0.4767726161369193,0.1646904567653872,0.312082159371532,0.6414630729023065,4
340130081002,0.4925041643531371,0.1806221584019587,0.3118820059511784,0.6731263227550958,4
340130087002,0.5951065509076559,0.277283853856565,0.3178226970510908,0.8723904047642208,4
340130087003,0.3602594339622641,0.2025585709332656,0.1577008630289985,0.5628180048955297,4
340130089001,0.4913756836348338,0.1431333157498361,0.3482423678849977,0.6345089993846699,4
340130092003,0.4644194756554307,0.2077998324164952,0.2566196432389355,0.6722193080719259,4
340130094001,0.5248756218905473,0.2158605175194901,0.3090151043710571,0.7407361394100374,4
340130094002,0.4805604203152364,0.173059714215974,0.3075007060992624,0.6536201345312104,4
340130095002,0.5348125478194339,0.2290086372609582,0.3058039105584756,0.7638211850803921,4
340130095003,0.4818817546090274,0.244999056407274,0.2368826982017533,0.7268808110163014,4
340130095004,0.4066558441558441,0.2479762019663563,0.1586796421894878,0.6546320461222004,4
340130096001,0.4234404536862004,0.2096026881872093,0.2138377654989911,0.6330431418734097,4
340130096002,0.5039130434782608,0.2139818553263255,0.2899311881519353,0.7178948988045863,4
340130097001,0.4815950920245399,0.2389434036002538,0.242651688424286,0.7205384956247937,4
340130099003,0.4540995094604064,0.265621365075036,0.1884781443853704,0.7197208745354424,4
340130100003,0.4506089309878214,0.2357845435600255,0.2148243874277959,0.6863934745478469,4
340130102001,0.4961389961389961,0.1701170474551987,0.3260219486837974,0.6662560435941948,4
340130102003,0.5315315315315317,0.2078408786550167,0.323690652876515,0.7393724101865483,4
340130103001,0.3617300131061599,0.1842136845260428,0.177516328580117,0.5459436976322027,4
340130103004,0.4972557628979144,0.2292708809316072,0.2679848819663072,0.7265266438295216,4
340130104001,0.3939393939393939,0.2745270669127665,0.1194123270266274,0.6684664608521604,4
340130104003,0.3943105491900435,0.1825024082644511,0.2118081409255924,0.5768129574544946,4
340130105002,0.5190355329949239,0.1814515553463085,0.3375839776486153,0.7004870883412324,4
340130105003,0.45025053686471,0.1822189180432943,0.2680316188214157,0.6324694549080043,4
340130106003,0.4982568274259151,0.1626032177069651,0.33565360971895,0.6608600451328802,4
340130107001,0.5020689655172415,0.1799982834616446,0.3220706820555968,0.682067248978886,4
340130108001,0.5244979919678715,0.1748354055302274,0.3496625864376441,0.6993333974980989,4
340130108002,0.4544867656552614,0.1888234732536791,0.2656632924015823,0.6433102389089405,4
340130109001,0.4193548387096774,0.2951455666990855,0.1242092720105919,0.7145004054087629,4
340130109004,0.4250411861614497,0.2178171607207339,0.2072240254407158,0.6428583468821836,4
340130111002,0.4592833876221498,0.2129452741896607,0.2463381134324891,0.6722286618118105,4
340130112001,0.5193370165745856,0.2147815930533883,0.3045554235211973,0.7341186096279739,4
340130112002,0.3818681318681318,0.2715263566373305,0.1103417752308013,0.6533944885054623,4
340130112003,0.3669724770642202,0.2460324044302594,0.1209400726339608,0.6130048814944796,4
340130113002,0.631578947368421,0.3979035376594924,0.2336754097089286,1.0294824850279134,4
